token,description
b526c20f7eed49f0886cdb4ba6b733e8,Nature  construction worker
b526c20f7eed49f0886cdb4ba6b733e8,Nature  construction worker
c7b8d96173bf41dc8df8c0d16adfc71e,Exit parking lot  turn left  peds  parked bicycle  arrive at intersection
c7b8d96173bf41dc8df8c0d16adfc71e,Exit parking lot  turn left  peds  parked bicycle  arrive at intersection
c7b8d96173bf41dc8df8c0d16adfc71e,Exit parking lot  turn left  peds  parked bicycle  arrive at intersection
fb255bba9b6a4f37a8894e336d2136f1,Gate  peds at sidewalk  following by a bus  slope
fb255bba9b6a4f37a8894e336d2136f1,Gate  peds at sidewalk  following by a bus  slope
fb255bba9b6a4f37a8894e336d2136f1,Gate  peds at sidewalk  following by a bus  slope
9ac6dff089a84a6d8f066122443a10db,Buses  overtake stopped car  peds  arrive at intersection
9ac6dff089a84a6d8f066122443a10db,Buses  overtake stopped car  peds  arrive at intersection
9ac6dff089a84a6d8f066122443a10db,Buses  overtake stopped car  peds  arrive at intersection
47cfdbcf14fe47d2a3b9e7e5b46d8a36,Many peds  peds walking in street  turn left  parking lot
47cfdbcf14fe47d2a3b9e7e5b46d8a36,Many peds  peds walking in street  turn left  parking lot
47cfdbcf14fe47d2a3b9e7e5b46d8a36,Many peds  peds walking in street  turn left  parking lot
4deb245e67374cd88e64d6557b652841,Bump  peds  bus  turn left
4deb245e67374cd88e64d6557b652841,Bump  peds  bus  turn left
4deb245e67374cd88e64d6557b652841,Bump  peds  bus  turn left
48ff8fee13c344ed843af3eec8f9b94b,Turn left  scooter  turn left  bus with advertising
48ff8fee13c344ed843af3eec8f9b94b,Turn left  scooter  turn left  bus with advertising
48ff8fee13c344ed843af3eec8f9b94b,Turn left  scooter  turn left  bus with advertising
034256c9639044f98da7562ef3de3646,Bus  unloading van  peds  parking lot  parked bicycles
034256c9639044f98da7562ef3de3646,Bus  unloading van  peds  parking lot  parked bicycles
034256c9639044f98da7562ef3de3646,Bus  unloading van  peds  parking lot  parked bicycles
88abbe4f3b37466791b2ae58490044d9,Parking lot  many peds  bump  buses  congestion
88abbe4f3b37466791b2ae58490044d9,Parking lot  many peds  bump  buses  congestion
88abbe4f3b37466791b2ae58490044d9,Parking lot  many peds  bump  buses  congestion
240d15482599449a9bd0432fbfa688ab,Avoid congestion  drive uphill  barriers  peds in sidewalk
240d15482599449a9bd0432fbfa688ab,Avoid congestion  drive uphill  barriers  peds in sidewalk
240d15482599449a9bd0432fbfa688ab,Avoid congestion  drive uphill  barriers  peds in sidewalk
9c83e438973e4824853e6a38928ca4ff,Half-open parking garage  parked scooters  oncoming scooter  parked car  peds  barricade
9c83e438973e4824853e6a38928ca4ff,Half-open parking garage  parked scooters  oncoming scooter  parked car  peds  barricade
9c83e438973e4824853e6a38928ca4ff,Half-open parking garage  parked scooters  oncoming scooter  parked car  peds  barricade
d1455a9d8add42dba52beac59a67259c,Nature  garbage
d1455a9d8add42dba52beac59a67259c,Nature  garbage
d1455a9d8add42dba52beac59a67259c,Nature  garbage
c8e6213038884d05907b1edd7e55552e,Nature  low traffic  ped  parked scooters  closed road  cars
c8e6213038884d05907b1edd7e55552e,Nature  low traffic  ped  parked scooters  closed road  cars
c8e6213038884d05907b1edd7e55552e,Nature  low traffic  ped  parked scooters  closed road  cars
d4c560022dda448dabb0b60fb62dd6ba,Nature  parking bay  bus stop  many peds  oncoming scooter  bump
d4c560022dda448dabb0b60fb62dd6ba,Nature  parking bay  bus stop  many peds  oncoming scooter  bump
d4c560022dda448dabb0b60fb62dd6ba,Nature  parking bay  bus stop  many peds  oncoming scooter  bump
f8ef029224b84d14843db98a76a7f4a1,Unusual buildings  ped  slope  low traffic
f8ef029224b84d14843db98a76a7f4a1,Unusual buildings  ped  slope  low traffic
f8ef029224b84d14843db98a76a7f4a1,Unusual buildings  ped  slope  low traffic
e0a212aafd574781b122a6ba66599a1e,Unusual buildings  crosswalk  bump  low traffic
e0a212aafd574781b122a6ba66599a1e,Unusual buildings  crosswalk  bump  low traffic
e0a212aafd574781b122a6ba66599a1e,Unusual buildings  crosswalk  bump  low traffic
e2d9a52b37bd4b63b913777ef77b2d4f,Unusual buildings  slope  turn right  peds  parking lot  parked cars
e2d9a52b37bd4b63b913777ef77b2d4f,Unusual buildings  slope  turn right  peds  parking lot  parked cars
e2d9a52b37bd4b63b913777ef77b2d4f,Unusual buildings  slope  turn right  peds  parking lot  parked cars
773e6b4f990f4044bed5ea7036ea7c3b,Turn left  scooter  arrive at intersection
773e6b4f990f4044bed5ea7036ea7c3b,Turn left  scooter  arrive at intersection
773e6b4f990f4044bed5ea7036ea7c3b,Turn left  scooter  arrive at intersection
2a721a8d80e04e4e82709e6150f5196a,Low traffic  cross intersection  crosswalk  truck  bus
2a721a8d80e04e4e82709e6150f5196a,Low traffic  cross intersection  crosswalk  truck  bus
2a721a8d80e04e4e82709e6150f5196a,Low traffic  cross intersection  crosswalk  truck  bus
5af1f9db65e04747aa3ca8364037c49b,Peds  bus stop  barriers
5af1f9db65e04747aa3ca8364037c49b,Peds  bus stop  barriers
5af1f9db65e04747aa3ca8364037c49b,Peds  bus stop  barriers
261e8288cf5647e396ab584e210e4ba1,Parking lot  peds  parked bicycle
261e8288cf5647e396ab584e210e4ba1,Parking lot  peds  parked bicycle
261e8288cf5647e396ab584e210e4ba1,Parking lot  peds  parked bicycle
64e1ad8a976542ab86c427d714550d06,Rain  small crane  parking lot
64e1ad8a976542ab86c427d714550d06,Rain  small crane  parking lot
64e1ad8a976542ab86c427d714550d06,Rain  small crane  parking lot
93481c2504474ca0b21d4abbab2cf3cf,Rain  cross intersection  lane change  parking lot
93481c2504474ca0b21d4abbab2cf3cf,Rain  cross intersection  lane change  parking lot
93481c2504474ca0b21d4abbab2cf3cf,Rain  cross intersection  lane change  parking lot
e54f4a36a8b94aebbe4189186dee8f05,Rain  parked truck trailers  parked cars
e54f4a36a8b94aebbe4189186dee8f05,Rain  parked truck trailers  parked cars
e54f4a36a8b94aebbe4189186dee8f05,Rain  parked truck trailers  parked cars
6193fac132614eb1a09dcbf3f359460f,Rain  crane  parking lot  overtake stopped vehicle  ped
6193fac132614eb1a09dcbf3f359460f,Rain  crane  parking lot  overtake stopped vehicle  ped
6193fac132614eb1a09dcbf3f359460f,Rain  crane  parking lot  overtake stopped vehicle  ped
a2e3c0a763c04e56a5e26611eb69395b,Rain  parked vehicles  parking lot  bendy bus
a2e3c0a763c04e56a5e26611eb69395b,Rain  parked vehicles  parking lot  bendy bus
a2e3c0a763c04e56a5e26611eb69395b,Rain  parked vehicles  parking lot  bendy bus
bed12977df5a41dcb97ac69eeae3682c,Rain  parking lot
bed12977df5a41dcb97ac69eeae3682c,Rain  parking lot
bed12977df5a41dcb97ac69eeae3682c,Rain  parking lot
ae643c14ded14e6ea74f8c8605200ed1,Rain  turn left  turn left
ae643c14ded14e6ea74f8c8605200ed1,Rain  turn left  turn left
ae643c14ded14e6ea74f8c8605200ed1,Rain  turn left  turn left
e757a98aa8794d448f65f5966b8ac954,Rain  parking lot  turn left
e757a98aa8794d448f65f5966b8ac954,Rain  parking lot  turn left
e757a98aa8794d448f65f5966b8ac954,Rain  parking lot  turn left
2575c1870ede486b8568279b4731e47e,Rain  parked trailers  parked trucks  fence  excavator  barriers  parked cars
2575c1870ede486b8568279b4731e47e,Rain  parked trailers  parked trucks  fence  excavator  barriers  parked cars
2575c1870ede486b8568279b4731e47e,Rain  parked trailers  parked trucks  fence  excavator  barriers  parked cars
e3d714da71d2477695a055716ede7130,Rain  parking lot  turn left  barriers  traffic cones
e3d714da71d2477695a055716ede7130,Rain  parking lot  turn left  barriers  traffic cones
e3d714da71d2477695a055716ede7130,Rain  parking lot  turn left  barriers  traffic cones
0ced08ea43754420a23b2fbec667a763,Rain  parking lot  many trucks  peds
0ced08ea43754420a23b2fbec667a763,Rain  parking lot  many trucks  peds
0ced08ea43754420a23b2fbec667a763,Rain  parking lot  many trucks  peds
9f3c8453d03d4df5946444757376b826,Rain  turn right  truck
9f3c8453d03d4df5946444757376b826,Rain  turn right  truck
9f3c8453d03d4df5946444757376b826,Rain  turn right  truck
f69f7b4cefb7493bb1a8185f6f01d137,Rain  wet ground  bendy bus  parked car
f69f7b4cefb7493bb1a8185f6f01d137,Rain  wet ground  bendy bus  parked car
f69f7b4cefb7493bb1a8185f6f01d137,Rain  wet ground  bendy bus  parked car
e0b14a8e11994763acba690bbcc3f56a,Rain  turn right  truck
e0b14a8e11994763acba690bbcc3f56a,Rain  turn right  truck
e0b14a8e11994763acba690bbcc3f56a,Rain  turn right  truck
b0c4f9a7680142d8add66f69e5f20ecb,Rain  turn left  bike rack  parking lot
b0c4f9a7680142d8add66f69e5f20ecb,Rain  turn left  bike rack  parking lot
b0c4f9a7680142d8add66f69e5f20ecb,Rain  turn left  bike rack  parking lot
df0c3cb16cde410eba8eea191765515c,Rain  bus  jaywalker  parking lot  parked bicycle  peds  bicycle rack
df0c3cb16cde410eba8eea191765515c,Rain  bus  jaywalker  parking lot  parked bicycle  peds  bicycle rack
df0c3cb16cde410eba8eea191765515c,Rain  bus  jaywalker  parking lot  parked bicycle  peds  bicycle rack
97ba0e14805b42f292db7f06b6d1121b,Rain  parking lot  bicycle rack  turn right  crane
97ba0e14805b42f292db7f06b6d1121b,Rain  parking lot  bicycle rack  turn right  crane
97ba0e14805b42f292db7f06b6d1121b,Rain  parking lot  bicycle rack  turn right  crane
96a410b8fe5e4b57bf69b844bfd4d28c,Rain  turn right  parking lot  wait at intersection
96a410b8fe5e4b57bf69b844bfd4d28c,Rain  turn right  parking lot  wait at intersection
96a410b8fe5e4b57bf69b844bfd4d28c,Rain  turn right  parking lot  wait at intersection
634e7fbfe29c4a72b1ceb692b1d2ab44,Rain  turn left  bus stop  parked cars
634e7fbfe29c4a72b1ceb692b1d2ab44,Rain  turn left  bus stop  parked cars
634e7fbfe29c4a72b1ceb692b1d2ab44,Rain  turn left  bus stop  parked cars
2c96ff6afc9e4cf7bc8b107fce955c1f,Rain  parking lot  crane
2c96ff6afc9e4cf7bc8b107fce955c1f,Rain  parking lot  crane
2c96ff6afc9e4cf7bc8b107fce955c1f,Rain  parking lot  crane
4a4d09496d594c7385a1ec227bdb3a7f,Rain  turn right  heavy truck with empty trailer
4a4d09496d594c7385a1ec227bdb3a7f,Rain  turn right  heavy truck with empty trailer
4a4d09496d594c7385a1ec227bdb3a7f,Rain  turn right  heavy truck with empty trailer
36e3167610cc48eabcaad06a72479ac7,Rain  cross intersection  parking lot  construction vehicle
36e3167610cc48eabcaad06a72479ac7,Rain  cross intersection  parking lot  construction vehicle
36e3167610cc48eabcaad06a72479ac7,Rain  cross intersection  parking lot  construction vehicle
48ba943c3d19463a81281bf6a7078eac,Rain  FedEx truck loaded on trailer  true cone loaded on a van  arrive at intersection  parked cars  several active trucks
48ba943c3d19463a81281bf6a7078eac,Rain  FedEx truck loaded on trailer  true cone loaded on a van  arrive at intersection  parked cars  several active trucks
48ba943c3d19463a81281bf6a7078eac,Rain  FedEx truck loaded on trailer  true cone loaded on a van  arrive at intersection  parked cars  several active trucks
b0644660d7864451bfc4b3432bb5b47e,Rain  wait at intersection  ped crossing  towed car
b0644660d7864451bfc4b3432bb5b47e,Rain  wait at intersection  ped crossing  towed car
b0644660d7864451bfc4b3432bb5b47e,Rain  wait at intersection  ped crossing  towed car
64a3a2d22172406c848f2a92275808ba,Rain  start at intersection  wet ground  traffic cone loaded on a truck  car overtaking us
64a3a2d22172406c848f2a92275808ba,Rain  start at intersection  wet ground  traffic cone loaded on a truck  car overtaking us
64a3a2d22172406c848f2a92275808ba,Rain  start at intersection  wet ground  traffic cone loaded on a truck  car overtaking us
453453c849304ad69741891946d46453,Rain  wait at intersection  flipped cone  construction  digger  ped
453453c849304ad69741891946d46453,Rain  wait at intersection  flipped cone  construction  digger  ped
453453c849304ad69741891946d46453,Rain  wait at intersection  flipped cone  construction  digger  ped
4efde86424ea4088a43faeb5158ceabf,Rain  wait at intersection  flipped cone  truck
4efde86424ea4088a43faeb5158ceabf,Rain  wait at intersection  flipped cone  truck
4efde86424ea4088a43faeb5158ceabf,Rain  wait at intersection  flipped cone  truck
1e3f0bd8063a4084b7104345b20bfb80,Rain  truck  cross intersection  ped  parked cars  bicyclist  sign trailer  bicycle rack
1e3f0bd8063a4084b7104345b20bfb80,Rain  truck  cross intersection  ped  parked cars  bicyclist  sign trailer  bicycle rack
1e3f0bd8063a4084b7104345b20bfb80,Rain  truck  cross intersection  ped  parked cars  bicyclist  sign trailer  bicycle rack
010fb5bcc7984d0f8f07f99e02366df1,Rain  parked cars  construction
010fb5bcc7984d0f8f07f99e02366df1,Rain  parked cars  construction
010fb5bcc7984d0f8f07f99e02366df1,Rain  parked cars  construction
54ec146682e24683becfeab4124e8402,Rain  construction  wheel barrows
54ec146682e24683becfeab4124e8402,Rain  construction  wheel barrows
54ec146682e24683becfeab4124e8402,Rain  construction  wheel barrows
ab40eb69df49448d83628f611b2ca273,Rain  start at intersection  bridge  railing
ab40eb69df49448d83628f611b2ca273,Rain  start at intersection  bridge  railing
ab40eb69df49448d83628f611b2ca273,Rain  start at intersection  bridge  railing
8b60e7e47cde43e0a7fbd66d926de14f,Rain  bridge  peds shrinking due to raindrops  turn right
8b60e7e47cde43e0a7fbd66d926de14f,Rain  bridge  peds shrinking due to raindrops  turn right
8b60e7e47cde43e0a7fbd66d926de14f,Rain  bridge  peds shrinking due to raindrops  turn right
f29904c2bcdc4d78bbcac75a2b30fe38,Rain  turn right  peds  bridge  peds with umbrellas
f29904c2bcdc4d78bbcac75a2b30fe38,Rain  turn right  peds  bridge  peds with umbrellas
f29904c2bcdc4d78bbcac75a2b30fe38,Rain  turn right  peds  bridge  peds with umbrellas
c7780850596641b8ab5f352d16b178e4,Rain  bridge  peds crossing  peds sidewalk stroller  wet ground
c7780850596641b8ab5f352d16b178e4,Rain  bridge  peds crossing  peds sidewalk stroller  wet ground
c7780850596641b8ab5f352d16b178e4,Rain  bridge  peds crossing  peds sidewalk stroller  wet ground
69e393da7cb54eb6bea7927a2af0d1ee,Rain  waiting traffic light  oncoming bicyclist  bike rack  peds  reflections
69e393da7cb54eb6bea7927a2af0d1ee,Rain  waiting traffic light  oncoming bicyclist  bike rack  peds  reflections
69e393da7cb54eb6bea7927a2af0d1ee,Rain  waiting traffic light  oncoming bicyclist  bike rack  peds  reflections
5fc7c5dfc56b4971b14005bc53f69908,Rain  many peds  jaywalker  bicycle rack  parked cars
5fc7c5dfc56b4971b14005bc53f69908,Rain  many peds  jaywalker  bicycle rack  parked cars
5fc7c5dfc56b4971b14005bc53f69908,Rain  many peds  jaywalker  bicycle rack  parked cars
5c76a3728b8b4d02ae20bd69fb928aa1,Rain  parked cars  bicycle  parking lot
5c76a3728b8b4d02ae20bd69fb928aa1,Rain  parked cars  bicycle  parking lot
5c76a3728b8b4d02ae20bd69fb928aa1,Rain  parked cars  bicycle  parking lot
a6daedc3063b421cb3a05019e545f925,Construction zone  workers  parking lot  park motorcycle
a6daedc3063b421cb3a05019e545f925,Construction zone  workers  parking lot  park motorcycle
a6daedc3063b421cb3a05019e545f925,Construction zone  workers  parking lot  park motorcycle
1ec0b9bc3eca4b76b2610c519f843762,Left turn  large truck turns right  parked vehicles  parking lot  peds
1ec0b9bc3eca4b76b2610c519f843762,Left turn  large truck turns right  parked vehicles  parking lot  peds
1ec0b9bc3eca4b76b2610c519f843762,Left turn  large truck turns right  parked vehicles  parking lot  peds
c59fe8015e3743329ec907bc29c93124,Parked vehicles  right bend  parked truck  jaywalkers  sitting peds
c59fe8015e3743329ec907bc29c93124,Parked vehicles  right bend  parked truck  jaywalkers  sitting peds
c59fe8015e3743329ec907bc29c93124,Parked vehicles  right bend  parked truck  jaywalkers  sitting peds
20ec831deb0f44e397497198cbe5a97c,Parked truck  right turn  jaywalkers  bike rack  arrive at intersection
20ec831deb0f44e397497198cbe5a97c,Parked truck  right turn  jaywalkers  bike rack  arrive at intersection
20ec831deb0f44e397497198cbe5a97c,Parked truck  right turn  jaywalkers  bike rack  arrive at intersection
27dc2edfb6524c7d8997ac3573ed2f3d,Construction zone  cross intersection  peds crossing crosswalk  oncoming bus at intersection  parked car entering the road  sign trailer  bridge
27dc2edfb6524c7d8997ac3573ed2f3d,Construction zone  cross intersection  peds crossing crosswalk  oncoming bus at intersection  parked car entering the road  sign trailer  bridge
27dc2edfb6524c7d8997ac3573ed2f3d,Construction zone  cross intersection  peds crossing crosswalk  oncoming bus at intersection  parked car entering the road  sign trailer  bridge
